d.vec,Cor.M,Model
152.015201520152,0.992199751040187,log_CAA
153.015301530153,0.992112441845144,log_CAA
154.015401540154,0.992024764122237,log_CAA
155.015501550155,0.991936719178059,log_CAA
156.015601560156,0.991848308310435,log_CAA
157.015701570157,0.991759532808541,log_CAA
158.015801580158,0.991670393953005,log_CAA
159.015901590159,0.99158089301602,log_CAA
160.01600160016,0.991491031261447,log_CAA
161.016101610161,0.991400809944918,log_CAA
162.016201620162,0.991310230313941,log_CAA
163.016301630163,0.991219293607992,log_CAA
164.016401640164,0.991128001058621,log_CAA
165.016501650165,0.991036353889543,log_CAA
166.016601660166,0.990944353316735,log_CAA
167.016701670167,0.990852000548524,log_CAA
168.016801680168,0.990759296785684,log_CAA
169.016901690169,0.99066624322152,log_CAA
170.01700170017,0.990572841041958,log_CAA
171.017101710171,0.99047909142563,log_CAA
172.017201720172,0.99038499554396,log_CAA
173.017301730173,0.990290554561246,log_CAA
174.017401740174,0.990195769634742,log_CAA
175.017501750175,0.990100641914737,log_CAA
176.017601760176,0.990005172544636,log_CAA
177.017701770177,0.989909362661036,log_CAA
178.017801780178,0.989813213393802,log_CAA
179.017901790179,0.989716725866143,log_CAA
180.01800180018,0.989619901194686,log_CAA
181.018101810181,0.989522740489546,log_CAA
182.018201820182,0.989425244854399,log_CAA
183.018301830183,0.989327415386552,log_CAA
184.018401840184,0.989229253177013,log_CAA
185.018501850185,0.989130759310556,log_CAA
186.018601860186,0.989031934865788,log_CAA
187.018701870187,0.988932780915219,log_CAA
188.018801880188,0.988833298525319,log_CAA
189.018901890189,0.988733488756592,log_CAA
190.01900190019,0.988633352663626,log_CAA
191.019101910191,0.988532891295163,log_CAA
192.019201920192,0.98843210569416,log_CAA
193.019301930193,0.988330996897842,log_CAA
194.019401940194,0.988229565937768,log_CAA
195.019501950195,0.988127813839883,log_CAA
196.019601960196,0.98802574162458,log_CAA
197.019701970197,0.987923350306751,log_CAA
198.019801980198,0.987820640895845,log_CAA
199.019901990199,0.987717614395924,log_CAA
200.0200020002,0.987614271805712,log_CAA
201.020102010201,0.987510614118651,log_CAA
202.020202020202,0.987406642322953,log_CAA
203.020302030203,0.987302357401649,log_CAA
204.020402040204,0.987197760332642,log_CAA
205.020502050205,0.987092852088753,log_CAA
206.020602060206,0.986987633637775,log_CAA
207.020702070207,0.986882105942517,log_CAA
208.020802080208,0.986776269960853,log_CAA
209.020902090209,0.986670126645771,log_CAA
210.02100210021,0.986563676945413,log_CAA
211.021102110211,0.986456921803129,log_CAA
212.021202120212,0.986349862157514,log_CAA
213.021302130213,0.986242498942458,log_CAA
214.021402140214,0.986134833087185,log_CAA
215.021502150215,0.986026865516302,log_CAA
216.021602160216,0.985918597149833,log_CAA
217.021702170217,0.98581002890327,log_CAA
218.021802180218,0.985701161687606,log_CAA
219.021902190219,0.985591996409383,log_CAA
220.02200220022,0.985482533970726,log_CAA
221.022102210221,0.985372775269386,log_CAA
222.022202220222,0.985262721198777,log_CAA
223.022302230223,0.985152372648019,log_CAA
224.022402240224,0.985041730501969,log_CAA
225.022502250225,0.984930795641265,log_CAA
226.022602260226,0.984819568942357,log_CAA
227.022702270227,0.984708051277551,log_CAA
228.022802280228,0.984596243515036,log_CAA
229.022902290229,0.984484146518927,log_CAA
230.02300230023,0.984371761149298,log_CAA
231.023102310231,0.984259088262214,log_CAA
232.023202320232,0.984146128709767,log_CAA
233.023302330233,0.984032883340112,log_CAA
234.023402340234,0.983919352997496,log_CAA
235.023502350235,0.983805538522294,log_CAA
236.023602360236,0.983691440751041,log_CAA
237.023702370237,0.983577060516462,log_CAA
238.023802380238,0.983462398647506,log_CAA
239.023902390239,0.983347455969377,log_CAA
240.02400240024,0.983232233303564,log_CAA
241.024102410241,0.983116731467871,log_CAA
242.024202420242,0.983000951276447,log_CAA
243.024302430243,0.98288489353982,log_CAA
244.024402440244,0.98276855906492,log_CAA
245.024502450245,0.98265194865511,log_CAA
246.024602460246,0.982535063110219,log_CAA
247.024702470247,0.982417903226565,log_CAA
248.024802480248,0.982300469796984,log_CAA
249.024902490249,0.98218276361086,log_CAA
250.02500250025,0.982064785454148,log_CAA
251.025102510251,0.981946536109407,log_CAA
252.025202520252,0.981828016355821,log_CAA
253.025302530253,0.981709226969229,log_CAA
254.025402540254,0.981590168722147,log_CAA
255.025502550255,0.981470842383801,log_CAA
256.025602560256,0.981351248720142,log_CAA
257.025702570257,0.981231388493882,log_CAA
258.025802580258,0.981111262464509,log_CAA
259.025902590259,0.98099087138832,log_CAA
260.02600260026,0.980870216018439,log_CAA
261.026102610261,0.980749297104843,log_CAA
262.026202620262,0.98062811539439,log_CAA
263.026302630263,0.980506671630832,log_CAA
264.026402640264,0.98038496655485,log_CAA
265.026502650265,0.98026300090407,log_CAA
266.026602660266,0.980140775413086,log_CAA
267.026702670267,0.980018290813484,log_CAA
268.026802680268,0.979895547833863,log_CAA
269.026902690269,0.979772547199861,log_CAA
270.02700270027,0.979649289634167,log_CAA
271.027102710271,0.979525775856555,log_CAA
272.027202720272,0.979402006583894,log_CAA
273.027302730273,0.979277982530176,log_CAA
274.027402740274,0.979153704406534,log_CAA
275.027502750275,0.979029172921262,log_CAA
276.027602760276,0.978904388779836,log_CAA
277.027702770277,0.978779352684936,log_CAA
278.027802780278,0.978654065336462,log_CAA
279.027902790279,0.978528527431557,log_CAA
280.02800280028,0.978402739664623,log_CAA
281.028102810281,0.978276702727344,log_CAA
282.028202820282,0.978150417308702,log_CAA
283.028302830283,0.978023884094998,log_CAA
284.028402840284,0.977897103769868,log_CAA
285.028502850285,0.977770077014305,log_CAA
286.028602860286,0.977642804506672,log_CAA
287.028702870287,0.977515286922727,log_CAA
288.028802880288,0.977387524935633,log_CAA
289.028902890289,0.977259519215982,log_CAA
290.02900290029,0.97713127043181,log_CAA
291.029102910291,0.977002779248614,log_CAA
292.029202920292,0.976874046329367,log_CAA
293.029302930293,0.976745072334542,log_CAA
294.029402940294,0.97661585792212,log_CAA
295.029502950295,0.976486403747612,log_CAA
296.029602960296,0.976356710464076,log_CAA
297.029702970297,0.976226778722127,log_CAA
298.029802980298,0.976096609169963,log_CAA
299.029902990299,0.97596620245337,log_CAA
300.0300030003,0.975835559215747,log_CAA
301.030103010301,0.975704680098115,log_CAA
302.030203020302,0.975573565739137,log_CAA
303.030303030303,0.975442216775131,log_CAA
304.030403040304,0.975310633840085,log_CAA
305.030503050305,0.975178817565674,log_CAA
306.030603060306,0.975046768581272,log_CAA
307.030703070307,0.974914487513969,log_CAA
308.030803080308,0.974781974988584,log_CAA
309.030903090309,0.974649231627682,log_CAA
310.03100310031,0.974516258051585,log_CAA
311.031103110311,0.974383054878387,log_CAA
312.031203120312,0.974249622723971,log_CAA
313.031303130313,0.974115962202019,log_CAA
314.031403140314,0.973982073924028,log_CAA
315.031503150315,0.973847958499321,log_CAA
316.031603160316,0.973713616535065,log_CAA
317.031703170317,0.973579048636281,log_CAA
318.031803180318,0.973444255405857,log_CAA
319.031903190319,0.973309237444564,log_CAA
320.03200320032,0.973173995351065,log_CAA
321.032103210321,0.973038529721931,log_CAA
322.032203220322,0.972902841151654,log_CAA
323.032303230323,0.972766930232656,log_CAA
324.032403240324,0.972630797555306,log_CAA
325.032503250325,0.97249444370793,log_CAA
326.032603260326,0.972357869276821,log_CAA
327.032703270327,0.972221074846258,log_CAA
328.032803280328,0.972084060998511,log_CAA
329.032903290329,0.971946828313857,log_CAA
330.03300330033,0.97180937737059,log_CAA
331.033103310331,0.971671708745033,log_CAA
332.033203320332,0.971533823011552,log_CAA
333.033303330333,0.971395720742564,log_CAA
334.033403340334,0.971257402508549,log_CAA
335.033503350335,0.971118868878066,log_CAA
336.033603360336,0.970980120417756,log_CAA
337.033703370337,0.970841157692362,log_CAA
338.033803380338,0.970701981264732,log_CAA
339.033903390339,0.970562591695836,log_CAA
340.03400340034,0.970422989544774,log_CAA
341.034103410341,0.970283175368786,log_CAA
342.034203420342,0.970143149723267,log_CAA
343.034303430343,0.970002913161771,log_CAA
344.034403440344,0.969862466236026,log_CAA
345.034503450345,0.969721809495945,log_CAA
346.034603460346,0.969580943489632,log_CAA
347.034703470347,0.969439868763395,log_CAA
348.034803480348,0.969298585861759,log_CAA
349.034903490349,0.96915709532747,log_CAA
350.03500350035,0.969015397701508,log_CAA
351.035103510351,0.968873493523097,log_CAA
352.035203520352,0.968731383329716,log_CAA
353.035303530353,0.968589067657104,log_CAA
354.035403540354,0.968446547039276,log_CAA
355.035503550355,0.968303822008527,log_CAA
356.035603560356,0.968160893095444,log_CAA
357.035703570357,0.968017760828917,log_CAA
358.035803580358,0.967874425736144,log_CAA
359.035903590359,0.967730888342644,log_CAA
360.03600360036,0.967587149172264,log_CAA
361.036103610361,0.967443208747189,log_CAA
362.036203620362,0.96729906758795,log_CAA
363.036303630363,0.967154726213437,log_CAA
364.036403640364,0.967010185140899,log_CAA
365.036503650365,0.966865444885963,log_CAA
366.036603660366,0.966720505962635,log_CAA
367.036703670367,0.966575368883315,log_CAA
368.036803680368,0.966430034158797,log_CAA
369.036903690369,0.966284502298288,log_CAA
370.03700370037,0.966138773809407,log_CAA
371.037103710371,0.9659928491982,log_CAA
372.037203720372,0.965846728969145,log_CAA
373.037303730373,0.965700413625159,log_CAA
374.037403740374,0.965553903667611,log_CAA
375.037503750375,0.965407199596325,log_CAA
376.037603760376,0.965260301909592,log_CAA
377.037703770377,0.965113211104175,log_CAA
378.037803780378,0.964965927675317,log_CAA
379.037903790379,0.964818452116751,log_CAA
380.03800380038,0.964670784920707,log_CAA
381.038103810381,0.96452292657792,log_CAA
382.038203820382,0.964374877577634,log_CAA
383.038303830383,0.964226638407616,log_CAA
384.038403840384,0.964078209554157,log_CAA
385.038503850385,0.963929591502086,log_CAA
386.038603860386,0.963780784734771,log_CAA
387.038703870387,0.96363178973413,log_CAA
388.038803880388,0.96348260698064,log_CAA
389.038903890389,0.963333236953339,log_CAA
390.03900390039,0.963183680129838,log_CAA
391.039103910391,0.963033936986324,log_CAA
392.039203920392,0.962884007997573,log_CAA
393.039303930393,0.96273389363695,log_CAA
394.039403940394,0.962583594376421,log_CAA
395.039503950395,0.962433110686558,log_CAA
396.039603960396,0.962282443036545,log_CAA
397.039703970397,0.962131591894189,log_CAA
398.039803980398,0.961980557725921,log_CAA
399.039903990399,0.961829340996806,log_CAA
400.0400040004,0.961677942170549,log_CAA
401.040104010401,0.961526361709503,log_CAA
402.040204020402,0.961374600074673,log_CAA
403.040304030403,0.961222657725725,log_CAA
404.040404040404,0.961070535120991,log_CAA
405.040504050405,0.960918232717474,log_CAA
406.040604060406,0.960765750970859,log_CAA
407.040704070407,0.960613090335515,log_CAA
408.040804080408,0.960460251264502,log_CAA
409.040904090409,0.96030723420958,log_CAA
410.04100410041,0.960154039621212,log_CAA
411.041104110411,0.960000667948571,log_CAA
412.041204120412,0.959847119639548,log_CAA
413.041304130413,0.959693395140754,log_CAA
414.041404140414,0.959539494897532,log_CAA
415.041504150415,0.959385419353956,log_CAA
416.041604160416,0.959231168952844,log_CAA
417.041704170417,0.959076744135757,log_CAA
418.041804180418,0.95892214534301,log_CAA
419.041904190419,0.958767373013677,log_CAA
420.04200420042,0.958612427585593,log_CAA
421.042104210421,0.958457309495366,log_CAA
422.042204220422,0.958302019178376,log_CAA
423.042304230423,0.958146557068786,log_CAA
424.042404240424,0.957990923599544,log_CAA
425.042504250425,0.957835119202392,log_CAA
426.042604260426,0.957679144307868,log_CAA
427.042704270427,0.957522999345313,log_CAA
428.042804280428,0.957366684742878,log_CAA
429.042904290429,0.957210200927527,log_CAA
430.04300430043,0.957053548325042,log_CAA
431.043104310431,0.956896727360032,log_CAA
432.043204320432,0.956739738455935,log_CAA
433.043304330433,0.956582582035025,log_CAA
434.043404340434,0.956425258518415,log_CAA
435.043504350435,0.956267768326064,log_CAA
436.043604360436,0.956110111876783,log_CAA
437.043704370437,0.955952289588239,log_CAA
438.043804380438,0.955794301876958,log_CAA
439.043904390439,0.955636149158334,log_CAA
440.04400440044,0.955477831846632,log_CAA
441.044104410441,0.955319350354992,log_CAA
442.044204420442,0.955160705095437,log_CAA
443.044304430443,0.955001896478875,log_CAA
444.044404440444,0.954842924915103,log_CAA
445.044504450445,0.954683790812818,log_CAA
446.044604460446,0.954524494579614,log_CAA
447.044704470447,0.954365036621992,log_CAA
448.044804480448,0.954205417345363,log_CAA
449.044904490449,0.954045637154052,log_CAA
450.04500450045,0.953885696451305,log_CAA
451.045104510451,0.953725595639291,log_CAA
452.045204520452,0.95356533511911,log_CAA
453.045304530453,0.953404915290792,log_CAA
454.045404540454,0.953244336553308,log_CAA
455.045504550455,0.953083599304571,log_CAA
456.045604560456,0.952922703941441,log_CAA
457.045704570457,0.95276165085973,log_CAA
458.045804580458,0.952600440454204,log_CAA
459.045904590459,0.952439073118592,log_CAA
460.04600460046,0.952277549245588,log_CAA
461.046104610461,0.952115869226854,log_CAA
462.046204620462,0.951954033453027,log_CAA
463.046304630463,0.951792042313719,log_CAA
464.046404640464,0.951629896197529,log_CAA
465.046504650465,0.951467595492038,log_CAA
466.046604660466,0.951305140583821,log_CAA
467.046704670467,0.951142531858446,log_CAA
468.046804680468,0.950979769700483,log_CAA
469.046904690469,0.950816854493501,log_CAA
470.04700470047,0.950653786620079,log_CAA
471.047104710471,0.950490566461809,log_CAA
472.047204720472,0.950327194399296,log_CAA
473.047304730473,0.950163670812167,log_CAA
474.047404740474,0.949999996079069,log_CAA
475.047504750475,0.949836170577682,log_CAA
476.047604760476,0.949672194684713,log_CAA
477.047704770477,0.949508068775908,log_CAA
478.047804780478,0.949343793226051,log_CAA
479.047904790479,0.94917936840897,log_CAA
480.04800480048,0.94901479469754,log_CAA
481.048104810481,0.948850072463687,log_CAA
482.048204820482,0.948685202078393,log_CAA
483.048304830483,0.9485201839117,log_CAA
484.048404840484,0.948355018332709,log_CAA
485.048504850485,0.94818970570959,log_CAA
486.048604860486,0.948024246409584,log_CAA
487.048704870487,0.947858640799005,log_CAA
488.048804880488,0.947692889243243,log_CAA
489.048904890489,0.947526992106772,log_CAA
490.04900490049,0.947360949753149,log_CAA
491.049104910491,0.947194762545021,log_CAA
492.049204920492,0.947028430844125,log_CAA
493.049304930493,0.946861955011297,log_CAA
494.049404940494,0.946695335406469,log_CAA
495.049504950495,0.946528572388678,log_CAA
496.049604960496,0.946361666316068,log_CAA
497.049704970497,0.94619461754589,log_CAA
498.049804980498,0.946027426434511,log_CAA
499.049904990499,0.945860093337414,log_CAA
500.0500050005,0.945692618609203,log_CAA
501.050105010501,0.945525002603604,log_CAA
502.050205020502,0.945357245673471,log_CAA
503.050305030503,0.945189348170789,log_CAA
504.050405040504,0.945021310446677,log_CAA
505.050505050505,0.94485313285139,log_CAA
506.050605060506,0.944684815734324,log_CAA
507.050705070507,0.94451635944402,log_CAA
508.050805080508,0.944347764328164,log_CAA
509.050905090509,0.944179030733595,log_CAA
510.05100510051,0.944010159006302,log_CAA
511.051105110511,0.943841149491435,log_CAA
512.051205120512,0.943672002533301,log_CAA
513.051305130513,0.94350271847537,log_CAA
514.051405140514,0.943333297660282,log_CAA
515.051505150515,0.943163740429843,log_CAA
516.051605160516,0.942994047125033,log_CAA
517.051705170517,0.942824218086007,log_CAA
518.051805180518,0.942654253652101,log_CAA
519.051905190519,0.94248415416183,log_CAA
520.05200520052,0.942313919952897,log_CAA
521.052105210521,0.94214355136219,log_CAA
522.052205220522,0.941973048725792,log_CAA
523.052305230523,0.941802412378977,log_CAA
524.052405240524,0.941631642656217,log_CAA
525.052505250525,0.941460739891185,log_CAA
526.052605260526,0.941289704416755,log_CAA
527.052705270527,0.941118536565009,log_CAA
528.052805280528,0.940947236667238,log_CAA
529.052905290529,0.940775805053944,log_CAA
530.05300530053,0.940604242054843,log_CAA
531.053105310531,0.94043254799887,log_CAA
532.053205320532,0.940260723214181,log_CAA
533.053305330533,0.940088768028154,log_CAA
534.053405340534,0.939916682767394,log_CAA
535.053505350535,0.939744467757733,log_CAA
536.053605360536,0.939572123324239,log_CAA
537.053705370537,0.93939964979121,log_CAA
538.053805380538,0.939227047482185,log_CAA
539.053905390539,0.939054316719941,log_CAA
540.05400540054,0.938881457826498,log_CAA
541.054105410541,0.938708471123122,log_CAA
542.054205420542,0.938535356930329,log_CAA
543.054305430543,0.938362115567882,log_CAA
544.054405440544,0.938188747354802,log_CAA
545.054505450545,0.938015252609363,log_CAA
546.054605460546,0.937841631649101,log_CAA
547.054705470547,0.937667884790811,log_CAA
548.054805480548,0.937494012350553,log_CAA
549.054905490549,0.937320014643655,log_CAA
550.05500550055,0.937145891984714,log_CAA
551.055105510551,0.936971644687597,log_CAA
552.055205520552,0.93679727306545,log_CAA
553.055305530553,0.936622777430691,log_CAA
554.055405540554,0.936448158095022,log_CAA
555.055505550555,0.936273415369425,log_CAA
556.055605560556,0.936098549564168,log_CAA
557.055705570557,0.935923560988804,log_CAA
558.055805580558,0.935748449952179,log_CAA
559.055905590559,0.93557321676243,log_CAA
560.05600560056,0.935397861726986,log_CAA
561.056105610561,0.935222385152578,log_CAA
562.056205620562,0.935046787345233,log_CAA
563.056305630563,0.934871068610281,log_CAA
564.056405640564,0.934695229252356,log_CAA
565.056505650565,0.9345192695754,log_CAA
566.056605660566,0.934343189882665,log_CAA
567.056705670567,0.934166990476711,log_CAA
568.056805680568,0.933990671659414,log_CAA
569.056905690569,0.933814233731969,log_CAA
570.05700570057,0.933637676994885,log_CAA
571.057105710571,0.933461001747994,log_CAA
572.057205720572,0.933284208290451,log_CAA
573.057305730573,0.933107296920739,log_CAA
574.057405740574,0.932930267936665,log_CAA
575.057505750575,0.932753121635368,log_CAA
576.057605760576,0.93257585831332,log_CAA
577.057705770577,0.932398478266326,log_CAA
578.057805780578,0.93222098178953,log_CAA
579.057905790579,0.932043369177413,log_CAA
580.05800580058,0.9318656407238,log_CAA
581.058105810581,0.931687796721856,log_CAA
582.058205820582,0.931509837464096,log_CAA
583.058305830583,0.931331763242379,log_CAA
584.058405840584,0.931153574347916,log_CAA
585.058505850585,0.930975271071271,log_CAA
586.058605860586,0.930796853702362,log_CAA
587.058705870587,0.930618322530462,log_CAA
588.058805880588,0.930439677844206,log_CAA
589.058905890589,0.930260919931585,log_CAA
590.05900590059,0.930082049079959,log_CAA
591.059105910591,0.929903065576048,log_CAA
592.059205920592,0.929723969705941,log_CAA
593.059305930593,0.929544761755098,log_CAA
594.059405940594,0.929365442008347,log_CAA
595.059505950595,0.929186010749892,log_CAA
596.059605960596,0.929006468263312,log_CAA
597.059705970597,0.928826814831562,log_CAA
598.059805980598,0.928647050736978,log_CAA
599.059905990599,0.928467176261278,log_CAA
600.0600060006,0.92828719168556,log_CAA
601.060106010601,0.928107097290313,log_CAA
602.060206020602,0.92792689335541,log_CAA
603.060306030603,0.927746580160113,log_CAA
604.060406040604,0.927566157983077,log_CAA
605.060506050605,0.927385627102351,log_CAA
606.060606060606,0.927204987795378,log_CAA
607.060706070607,0.927024240338999,log_CAA
608.060806080608,0.926843385009454,log_CAA
609.060906090609,0.926662422082384,log_CAA
610.06100610061,0.926481351832835,log_CAA
611.061106110611,0.926300174535255,log_CAA
612.061206120612,0.9261188904635,log_CAA
613.061306130613,0.925937499890837,log_CAA
614.061406140614,0.925756003089941,log_CAA
615.061506150615,0.9255744003329,log_CAA
616.061606160616,0.925392691891218,log_CAA
617.061706170617,0.925210878035814,log_CAA
618.061806180618,0.925028959037025,log_CAA
619.061906190619,0.924846935164608,log_CAA
620.06200620062,0.924664806687742,log_CAA
621.062106210621,0.92448257387503,log_CAA
622.062206220622,0.9243002369945,log_CAA
623.062306230623,0.924117796313608,log_CAA
624.062406240624,0.923935252099237,log_CAA
625.062506250625,0.923752604617703,log_CAA
626.062606260626,0.923569854134753,log_CAA
627.062706270627,0.923387000915569,log_CAA
628.062806280628,0.92320404522477,log_CAA
629.062906290629,0.92302098732641,log_CAA
630.06300630063,0.922837827483986,log_CAA
631.063106310631,0.922654565960435,log_CAA
632.063206320632,0.922471203018136,log_CAA
633.063306330633,0.922287738918913,log_CAA
634.063406340634,0.922104173924039,log_CAA
635.063506350635,0.921920508294231,log_CAA
636.063606360636,0.921736742289659,log_CAA
637.063706370637,0.921552876169945,log_CAA
638.063806380638,0.921368910194161,log_CAA
639.063906390639,0.921184844620836,log_CAA
640.06400640064,0.921000679707956,log_CAA
641.064106410641,0.920816415712965,log_CAA
642.064206420642,0.920632052892766,log_CAA
643.064306430643,0.920447591503723,log_CAA
644.064406440644,0.920263031801666,log_CAA
645.064506450645,0.920078374041887,log_CAA
646.064606460646,0.919893618479145,log_CAA
647.064706470647,0.919708765367668,log_CAA
648.064806480648,0.919523814961152,log_CAA
649.064906490649,0.919338767512767,log_CAA
650.06500650065,0.919153623275152,log_CAA
651.065106510651,0.918968382500424,log_CAA
652.065206520652,0.918783045440174,log_CAA
653.065306530653,0.91859761234547,log_CAA
654.065406540654,0.918412083466861,log_CAA
655.065506550655,0.918226459054375,log_CAA
656.065606560656,0.918040739357523,log_CAA
657.065706570657,0.9178549246253,log_CAA
658.065806580658,0.917669015106185,log_CAA
659.065906590659,0.917483011048145,log_CAA
660.06600660066,0.917296912698636,log_CAA
661.066106610661,0.917110720304602,log_CAA
662.066206620662,0.916924434112479,log_CAA
663.066306630663,0.916738054368196,log_CAA
664.066406640664,0.916551581317177,log_CAA
